Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Cardiology,Department_Maternity,Department_Neurology,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Admin,JobRole_Administrative,JobRole_Nurse,JobRole_Other,JobRole_Therapist,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Over18_Y,OverTime_No,OverTime_Yes
28.0,0.0,1476.0,1.0,3.0,1.0,3.0,55.0,1.0,2.0,4.0,6674.0,16392.0,0.0,11.0,3.0,1.0,80.0,3.0,10.0,6.0,3.0,9.0,8.0,7.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
52.0,0.0,771.0,2.0,4.0,1.0,1.0,79.0,2.0,5.0,3.0,19068.0,21030.0,1.0,18.0,3.0,4.0,80.0,0.0,33.0,2.0,4.0,33.0,7.0,15.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
49.0,0.0,1475.0,28.0,2.0,1.0,1.0,97.0,2.0,2.0,1.0,4284.0,22710.0,3.0,20.0,4.0,1.0,80.0,0.0,20.0,2.0,3.0,4.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
33.0,0.0,536.0,10.0,5.0,1.0,4.0,82.0,4.0,3.0,3.0,8380.0,21708.0,0.0,14.0,3.0,4.0,80.0,2.0,10.0,3.0,3.0,9.0,8.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
32.0,0.0,604.0,8.0,3.0,1.0,3.0,56.0,4.0,2.0,4.0,6209.0,11693.0,1.0,15.0,3.0,3.0,80.0,2.0,10.0,4.0,4.0,10.0,7.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
36.0,0.0,1157.0,2.0,4.0,1.0,3.0,70.0,3.0,1.0,4.0,2644.0,17001.0,3.0,21.0,4.0,4.0,80.0,0.0,7.0,3.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
29.0,0.0,1252.0,23.0,2.0,1.0,3.0,81.0,4.0,1.0,3.0,2700.0,23779.0,1.0,24.0,4.0,3.0,80.0,1.0,10.0,3.0,3.0,10.0,7.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
46.0,0.0,566.0,7.0,2.0,1.0,4.0,75.0,3.0,3.0,3.0,10845.0,24208.0,6.0,13.0,3.0,2.0,80.0,1.0,13.0,3.0,3.0,8.0,7.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
32.0,0.0,976.0,26.0,4.0,1.0,3.0,100.0,3.0,2.0,4.0,4465.0,12069.0,0.0,18.0,3.0,1.0,80.0,0.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
40.0,0.0,575.0,22.0,2.0,1.0,3.0,68.0,2.0,2.0,3.0,6380.0,6110.0,2.0,12.0,3.0,1.0,80.0,2.0,8.0,6.0,3.0,6.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
27.0,0.0,1242.0,20.0,3.0,1.0,4.0,90.0,3.0,2.0,3.0,9981.0,12916.0,1.0,14.0,3.0,4.0,80.0,0.0,7.0,2.0,3.0,7.0,7.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
35.0,0.0,853.0,18.0,5.0,1.0,2.0,71.0,3.0,3.0,1.0,9069.0,11031.0,1.0,22.0,4.0,4.0,80.0,1.0,9.0,3.0,2.0,9.0,8.0,1.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
31.0,1.0,703.0,2.0,3.0,1.0,3.0,90.0,2.0,1.0,4.0,2785.0,11882.0,7.0,14.0,3.0,3.0,80.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46.0,0.0,228.0,3.0,3.0,1.0,3.0,51.0,3.0,4.0,2.0,16606.0,11380.0,8.0,12.0,3.0,4.0,80.0,1.0,23.0,2.0,4.0,13.0,12.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
53.0,0.0,970.0,7.0,3.0,1.0,3.0,59.0,4.0,4.0,3.0,14814.0,13514.0,3.0,19.0,3.0,3.0,80.0,0.0,32.0,3.0,3.0,5.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
32.0,0.0,1005.0,2.0,2.0,1.0,4.0,79.0,3.0,1.0,4.0,3068.0,11864.0,0.0,13.0,3.0,3.0,80.0,0.0,8.0,2.0,2.0,7.0,7.0,3.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
58.0,0.0,289.0,2.0,3.0,1.0,4.0,51.0,3.0,1.0,3.0,2479.0,26227.0,4.0,24.0,4.0,1.0,80.0,0.0,7.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
47.0,0.0,1176.0,26.0,4.0,1.0,4.0,98.0,3.0,5.0,3.0,19658.0,5220.0,3.0,11.0,3.0,3.0,80.0,1.0,27.0,2.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
36.0,0.0,363.0,1.0,3.0,1.0,3.0,77.0,1.0,3.0,1.0,10252.0,4235.0,2.0,21.0,4.0,3.0,80.0,1.0,17.0,2.0,3.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
40.0,0.0,329.0,1.0,4.0,1.0,2.0,88.0,3.0,1.0,2.0,2387.0,6762.0,3.0,22.0,4.0,3.0,80.0,1.0,7.0,3.0,3.0,4.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
45.0,0.0,1339.0,7.0,3.0,1.0,2.0,59.0,3.0,3.0,1.0,9724.0,18787.0,2.0,17.0,3.0,3.0,80.0,1.0,25.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
41.0,0.0,427.0,10.0,4.0,1.0,2.0,73.0,2.0,5.0,4.0,19141.0,8861.0,3.0,15.0,3.0,2.0,80.0,3.0,23.0,2.0,2.0,21.0,6.0,12.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
19.0,0.0,645.0,9.0,2.0,1.0,3.0,54.0,3.0,1.0,1.0,2552.0,7172.0,1.0,25.0,4.0,3.0,80.0,0.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
28.0,0.0,1009.0,1.0,3.0,1.0,1.0,45.0,2.0,1.0,2.0,2596.0,7160.0,1.0,15.0,3.0,1.0,80.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
22.0,0.0,1256.0,19.0,1.0,1.0,3.0,80.0,3.0,1.0,4.0,2323.0,11992.0,1.0,24.0,4.0,1.0,80.0,2.0,2.0,6.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
33.0,0.0,134.0,2.0,3.0,1.0,3.0,90.0,3.0,1.0,4.0,2500.0,10515.0,0.0,14.0,3.0,1.0,80.0,0.0,4.0,2.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
44.0,0.0,1193.0,2.0,1.0,1.0,2.0,86.0,3.0,3.0,3.0,10209.0,19719.0,5.0,18.0,3.0,2.0,80.0,0.0,16.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
36.0,0.0,566.0,18.0,4.0,1.0,3.0,81.0,4.0,1.0,4.0,3688.0,7122.0,4.0,18.0,3.0,4.0,80.0,2.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
55.0,1.0,267.0,13.0,4.0,1.0,1.0,85.0,4.0,4.0,3.0,13695.0,9277.0,6.0,17.0,3.0,3.0,80.0,0.0,24.0,2.0,2.0,19.0,7.0,3.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
44.0,0.0,1488.0,1.0,5.0,1.0,2.0,75.0,3.0,2.0,1.0,5454.0,4009.0,5.0,21.0,4.0,3.0,80.0,1.0,9.0,2.0,2.0,4.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
32.0,0.0,548.0,1.0,3.0,1.0,2.0,66.0,3.0,2.0,2.0,6220.0,7346.0,1.0,17.0,3.0,2.0,80.0,2.0,10.0,3.0,3.0,10.0,4.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
37.0,0.0,1192.0,5.0,2.0,1.0,4.0,61.0,3.0,2.0,4.0,6347.0,23177.0,7.0,16.0,3.0,3.0,80.0,2.0,8.0,2.0,2.0,6.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
42.0,0.0,469.0,2.0,2.0,1.0,4.0,35.0,3.0,4.0,1.0,17665.0,14399.0,0.0,17.0,3.0,4.0,80.0,1.0,23.0,3.0,3.0,22.0,6.0,13.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
33.0,0.0,750.0,22.0,2.0,1.0,3.0,95.0,3.0,2.0,2.0,6146.0,15480.0,0.0,13.0,3.0,1.0,80.0,1.0,8.0,2.0,4.0,7.0,7.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
39.0,0.0,117.0,10.0,1.0,1.0,3.0,99.0,3.0,4.0,1.0,17068.0,5355.0,1.0,14.0,3.0,4.0,80.0,0.0,21.0,3.0,3.0,21.0,9.0,11.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
40.0,0.0,663.0,9.0,4.0,1.0,3.0,81.0,3.0,2.0,3.0,3975.0,23099.0,3.0,11.0,3.0,3.0,80.0,2.0,11.0,2.0,4.0,8.0,7.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
49.0,0.0,1184.0,11.0,3.0,1.0,3.0,43.0,3.0,3.0,4.0,7654.0,5860.0,1.0,18.0,3.0,1.0,80.0,2.0,9.0,3.0,4.0,9.0,8.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
26.0,0.0,474.0,3.0,3.0,1.0,1.0,89.0,3.0,1.0,4.0,2061.0,11133.0,1.0,21.0,4.0,1.0,80.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
32.0,0.0,601.0,7.0,5.0,1.0,4.0,97.0,3.0,2.0,4.0,9204.0,23343.0,4.0,12.0,3.0,3.0,80.0,1.0,7.0,3.0,2.0,4.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
33.0,1.0,1277.0,15.0,1.0,1.0,2.0,56.0,3.0,3.0,3.0,13610.0,24619.0,7.0,12.0,3.0,4.0,80.0,0.0,15.0,2.0,4.0,7.0,6.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
31.0,1.0,202.0,8.0,3.0,1.0,1.0,34.0,2.0,1.0,2.0,1261.0,22262.0,1.0,12.0,3.0,3.0,80.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
34.0,0.0,304.0,2.0,3.0,1.0,4.0,60.0,3.0,2.0,4.0,6274.0,18686.0,1.0,22.0,4.0,3.0,80.0,0.0,6.0,5.0,3.0,6.0,5.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
41.0,0.0,334.0,2.0,4.0,1.0,4.0,88.0,3.0,4.0,2.0,16015.0,15896.0,1.0,19.0,3.0,2.0,80.0,0.0,22.0,2.0,3.0,22.0,10.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
50.0,0.0,797.0,4.0,1.0,1.0,1.0,96.0,3.0,5.0,2.0,19144.0,15815.0,3.0,14.0,3.0,1.0,80.0,2.0,28.0,4.0,2.0,10.0,4.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
54.0,0.0,1217.0,2.0,4.0,1.0,1.0,60.0,3.0,3.0,3.0,13549.0,24001.0,9.0,12.0,3.0,1.0,80.0,1.0,16.0,5.0,1.0,4.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
36.0,0.0,188.0,7.0,4.0,1.0,2.0,65.0,3.0,1.0,4.0,4678.0,23293.0,2.0,18.0,3.0,3.0,80.0,0.0,8.0,6.0,3.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
39.0,0.0,1498.0,21.0,4.0,1.0,1.0,44.0,2.0,2.0,4.0,6120.0,3567.0,3.0,12.0,3.0,4.0,80.0,2.0,8.0,2.0,4.0,5.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
28.0,0.0,1451.0,2.0,1.0,1.0,1.0,67.0,2.0,1.0,2.0,3201.0,19911.0,0.0,17.0,3.0,1.0,80.0,0.0,6.0,2.0,1.0,5.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
36.0,0.0,884.0,1.0,4.0,1.0,2.0,73.0,3.0,2.0,3.0,6815.0,21447.0,6.0,13.0,3.0,1.0,80.0,0.0,15.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
40.0,0.0,530.0,1.0,4.0,1.0,3.0,78.0,2.0,4.0,2.0,13503.0,14115.0,1.0,22.0,4.0,4.0,80.0,1.0,22.0,3.0,2.0,22.0,3.0,11.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
29.0,0.0,657.0,27.0,3.0,1.0,2.0,66.0,3.0,2.0,3.0,4335.0,25549.0,4.0,12.0,3.0,1.0,80.0,1.0,11.0,3.0,2.0,8.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
28.0,1.0,103.0,24.0,3.0,1.0,3.0,50.0,2.0,1.0,3.0,2028.0,12947.0,5.0,14.0,3.0,2.0,80.0,0.0,6.0,4.0,3.0,4.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
19.0,1.0,504.0,10.0,3.0,1.0,1.0,96.0,2.0,1.0,2.0,1859.0,6148.0,1.0,25.0,4.0,2.0,80.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
35.0,0.0,607.0,9.0,3.0,1.0,4.0,66.0,2.0,3.0,3.0,10685.0,23457.0,1.0,20.0,4.0,2.0,80.0,1.0,17.0,2.0,3.0,17.0,14.0,5.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
30.0,0.0,879.0,9.0,2.0,1.0,3.0,72.0,3.0,2.0,3.0,4695.0,12858.0,7.0,18.0,3.0,3.0,80.0,0.0,10.0,3.0,3.0,8.0,4.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
30.0,0.0,1358.0,16.0,1.0,1.0,4.0,96.0,3.0,2.0,3.0,5301.0,2939.0,8.0,15.0,3.0,3.0,80.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
29.0,0.0,144.0,10.0,1.0,1.0,4.0,39.0,2.0,2.0,2.0,8268.0,11866.0,1.0,14.0,3.0,1.0,80.0,2.0,7.0,2.0,3.0,7.0,7.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
36.0,0.0,1041.0,13.0,3.0,1.0,3.0,36.0,3.0,1.0,2.0,2143.0,25527.0,4.0,13.0,3.0,2.0,80.0,1.0,8.0,2.0,3.0,5.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
28.0,0.0,467.0,7.0,3.0,1.0,3.0,55.0,3.0,2.0,1.0,4898.0,11827.0,0.0,14.0,3.0,4.0,80.0,0.0,5.0,5.0,3.0,4.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
40.0,0.0,905.0,19.0,2.0,1.0,3.0,99.0,3.0,2.0,4.0,2741.0,16523.0,8.0,15.0,3.0,3.0,80.0,1.0,15.0,2.0,4.0,7.0,2.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
35.0,0.0,384.0,8.0,4.0,1.0,1.0,72.0,3.0,1.0,4.0,2572.0,20317.0,1.0,16.0,3.0,2.0,80.0,1.0,3.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
37.0,0.0,1231.0,21.0,2.0,1.0,3.0,54.0,3.0,1.0,4.0,2973.0,21222.0,5.0,15.0,3.0,2.0,80.0,1.0,10.0,3.0,3.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
40.0,0.0,458.0,16.0,2.0,1.0,3.0,74.0,3.0,1.0,3.0,3544.0,8532.0,9.0,16.0,3.0,2.0,80.0,1.0,6.0,0.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
29.0,0.0,1090.0,10.0,3.0,1.0,4.0,83.0,3.0,1.0,2.0,2297.0,17967.0,1.0,14.0,3.0,4.0,80.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
34.0,0.0,167.0,8.0,5.0,1.0,2.0,32.0,3.0,2.0,1.0,5121.0,4187.0,3.0,14.0,3.0,3.0,80.0,1.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
