Age,YearsAtCompany,MonthlyIncome,WorkLifeBalance,JobSatisfaction,PerformanceRating,NumberofPromotions,DistanceFromHome,Education,NumberofDependents,JobLevel,CompanyTenure,CompanyReputation,EmployeeRecognition,Attrition,Gender_Female,Gender_Male,JobRole_Healthcare,OverTime_No,OverTime_Yes,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,CompanySize_Large,CompanySize_Medium,CompanySize_Small,RemoteWork_No,RemoteWork_Yes,LeadershipOpportunities_No,LeadershipOpportunities_Yes,InnovationOpportunities_No,InnovationOpportunities_Yes
55.0,34.0,9065.0,3.0,3.0,4.0,2.0,56.0,4.0,2.0,1.0,56.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
25.0,6.0,8086.0,4.0,3.0,4.0,4.0,61.0,2.0,4.0,2.0,50.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
53.0,26.0,8154.0,3.0,3.0,4.0,0.0,58.0,3.0,1.0,2.0,54.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
25.0,15.0,9158.0,4.0,3.0,4.0,2.0,83.0,4.0,0.0,2.0,77.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
29.0,9.0,6557.0,1.0,4.0,4.0,0.0,11.0,3.0,3.0,1.0,78.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59.0,51.0,9120.0,1.0,4.0,4.0,0.0,30.0,4.0,6.0,2.0,79.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
53.0,10.0,8517.0,1.0,2.0,4.0,0.0,72.0,4.0,4.0,2.0,24.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
33.0,17.0,7502.0,3.0,2.0,4.0,0.0,39.0,2.0,3.0,1.0,45.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
37.0,25.0,7765.0,3.0,4.0,3.0,2.0,77.0,3.0,1.0,2.0,33.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45.0,13.0,7415.0,2.0,1.0,4.0,1.0,31.0,3.0,2.0,3.0,63.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59.0,48.0,9453.0,2.0,3.0,3.0,2.0,53.0,1.0,0.0,2.0,50.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
47.0,24.0,6417.0,3.0,2.0,4.0,0.0,48.0,3.0,0.0,1.0,60.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,5.0,8810.0,3.0,3.0,4.0,0.0,32.0,3.0,0.0,1.0,21.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
43.0,1.0,9070.0,1.0,1.0,4.0,0.0,45.0,4.0,0.0,3.0,65.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
25.0,15.0,7294.0,3.0,3.0,3.0,2.0,11.0,5.0,0.0,1.0,58.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
22.0,8.0,7217.0,2.0,2.0,4.0,0.0,89.0,3.0,5.0,1.0,35.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
48.0,30.0,8398.0,4.0,3.0,4.0,0.0,21.0,1.0,2.0,3.0,58.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
51.0,34.0,7571.0,3.0,2.0,4.0,1.0,11.0,2.0,4.0,1.0,42.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
33.0,4.0,6702.0,1.0,3.0,4.0,3.0,59.0,1.0,1.0,3.0,44.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
51.0,35.0,8639.0,3.0,2.0,4.0,2.0,69.0,1.0,4.0,1.0,66.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
59.0,20.0,9053.0,4.0,3.0,3.0,0.0,77.0,3.0,0.0,1.0,73.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28.0,11.0,7309.0,3.0,1.0,4.0,0.0,66.0,3.0,0.0,3.0,69.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
27.0,14.0,8522.0,3.0,2.0,3.0,1.0,60.0,4.0,4.0,1.0,39.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
46.0,2.0,7636.0,3.0,3.0,4.0,0.0,12.0,3.0,2.0,2.0,20.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
59.0,39.0,7704.0,4.0,3.0,4.0,0.0,12.0,2.0,4.0,2.0,107.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
42.0,27.0,6658.0,4.0,3.0,3.0,1.0,41.0,4.0,1.0,3.0,30.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
29.0,15.0,9280.0,2.0,3.0,3.0,0.0,33.0,4.0,3.0,2.0,52.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
40.0,30.0,8367.0,4.0,3.0,4.0,2.0,3.0,2.0,0.0,2.0,76.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
52.0,13.0,8451.0,4.0,4.0,4.0,1.0,86.0,2.0,3.0,1.0,45.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
27.0,8.0,7596.0,4.0,1.0,4.0,0.0,21.0,3.0,0.0,3.0,19.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
38.0,5.0,10018.0,2.0,3.0,3.0,1.0,69.0,4.0,3.0,2.0,44.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
55.0,31.0,8816.0,4.0,3.0,4.0,0.0,51.0,1.0,2.0,1.0,58.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
20.0,4.0,7609.0,3.0,4.0,4.0,2.0,49.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
43.0,11.0,9186.0,4.0,2.0,4.0,0.0,29.0,1.0,5.0,2.0,88.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
51.0,26.0,8777.0,3.0,3.0,3.0,0.0,57.0,2.0,0.0,2.0,100.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
36.0,13.0,7332.0,3.0,3.0,4.0,2.0,40.0,1.0,4.0,1.0,80.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58.0,30.0,6526.0,4.0,4.0,4.0,0.0,98.0,1.0,2.0,1.0,62.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
47.0,9.0,8787.0,2.0,1.0,4.0,1.0,85.0,1.0,0.0,1.0,67.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
44.0,9.0,7979.0,1.0,2.0,4.0,0.0,39.0,4.0,1.0,2.0,68.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
56.0,34.0,7984.0,2.0,3.0,4.0,0.0,45.0,5.0,2.0,2.0,38.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45.0,35.0,7066.0,2.0,3.0,4.0,0.0,59.0,4.0,1.0,1.0,112.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
56.0,4.0,8587.0,2.0,2.0,3.0,0.0,92.0,2.0,5.0,1.0,35.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
24.0,12.0,7783.0,3.0,3.0,4.0,1.0,84.0,3.0,0.0,2.0,47.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
27.0,12.0,9405.0,3.0,2.0,4.0,0.0,13.0,1.0,0.0,1.0,48.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
32.0,3.0,9476.0,3.0,3.0,4.0,3.0,66.0,3.0,1.0,1.0,9.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59.0,25.0,8368.0,4.0,4.0,3.0,0.0,17.0,4.0,0.0,1.0,64.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
45.0,36.0,8513.0,3.0,3.0,4.0,0.0,89.0,2.0,0.0,1.0,49.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
51.0,42.0,5981.0,4.0,4.0,4.0,0.0,61.0,3.0,1.0,2.0,44.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
56.0,20.0,8711.0,2.0,3.0,4.0,1.0,73.0,2.0,0.0,3.0,23.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
18.0,9.0,7540.0,3.0,3.0,4.0,2.0,77.0,1.0,0.0,3.0,88.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
37.0,6.0,6273.0,2.0,3.0,4.0,1.0,89.0,2.0,1.0,2.0,54.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
51.0,18.0,9399.0,2.0,3.0,4.0,0.0,22.0,5.0,3.0,1.0,70.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
23.0,11.0,8345.0,3.0,4.0,4.0,0.0,87.0,2.0,3.0,1.0,56.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
20.0,6.0,6307.0,4.0,3.0,3.0,1.0,25.0,1.0,1.0,2.0,56.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,22.0,6310.0,3.0,3.0,4.0,1.0,16.0,4.0,0.0,1.0,66.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
33.0,16.0,9513.0,2.0,3.0,4.0,0.0,63.0,1.0,3.0,1.0,80.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
58.0,26.0,9619.0,2.0,4.0,4.0,2.0,47.0,2.0,3.0,1.0,65.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
44.0,20.0,6924.0,3.0,3.0,4.0,0.0,80.0,2.0,2.0,2.0,74.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
47.0,15.0,7942.0,3.0,2.0,4.0,3.0,24.0,2.0,0.0,3.0,49.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
44.0,2.0,8114.0,4.0,2.0,3.0,1.0,7.0,4.0,3.0,1.0,48.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
25.0,2.0,7864.0,3.0,3.0,4.0,0.0,74.0,1.0,3.0,2.0,16.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
18.0,3.0,7061.0,3.0,3.0,3.0,1.0,19.0,3.0,0.0,3.0,70.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
22.0,3.0,7370.0,3.0,1.0,4.0,2.0,28.0,4.0,2.0,1.0,48.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
29.0,14.0,8059.0,3.0,4.0,3.0,0.0,19.0,5.0,1.0,2.0,83.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
35.0,17.0,9560.0,2.0,2.0,4.0,2.0,47.0,1.0,3.0,1.0,55.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
27.0,15.0,7368.0,4.0,4.0,4.0,0.0,53.0,2.0,0.0,2.0,34.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
24.0,7.0,7999.0,1.0,3.0,4.0,2.0,73.0,3.0,0.0,1.0,65.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58.0,19.0,7554.0,2.0,4.0,4.0,0.0,66.0,1.0,1.0,1.0,34.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
52.0,42.0,7899.0,3.0,3.0,4.0,0.0,41.0,3.0,0.0,2.0,51.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
47.0,10.0,7014.0,3.0,4.0,4.0,1.0,15.0,2.0,0.0,1.0,70.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
41.0,3.0,6402.0,3.0,2.0,3.0,2.0,35.0,2.0,0.0,2.0,27.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
46.0,11.0,8150.0,2.0,2.0,4.0,3.0,58.0,3.0,1.0,2.0,49.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
40.0,22.0,8173.0,3.0,3.0,4.0,0.0,61.0,1.0,0.0,2.0,98.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
36.0,11.0,7193.0,4.0,3.0,4.0,1.0,79.0,3.0,0.0,1.0,67.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28.0,2.0,7758.0,2.0,1.0,3.0,1.0,39.0,4.0,1.0,2.0,72.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
27.0,2.0,5996.0,4.0,3.0,3.0,1.0,49.0,2.0,0.0,2.0,53.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
24.0,16.0,6771.0,1.0,4.0,3.0,2.0,78.0,3.0,3.0,1.0,33.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
31.0,11.0,6868.0,3.0,3.0,4.0,0.0,55.0,4.0,1.0,2.0,25.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
41.0,31.0,7963.0,3.0,2.0,4.0,0.0,76.0,3.0,3.0,3.0,57.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
28.0,4.0,8466.0,2.0,4.0,4.0,1.0,92.0,2.0,0.0,1.0,54.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
38.0,14.0,6816.0,3.0,1.0,4.0,0.0,72.0,1.0,1.0,3.0,31.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
18.0,1.0,7798.0,2.0,2.0,4.0,3.0,63.0,4.0,2.0,1.0,9.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
27.0,17.0,7785.0,3.0,2.0,3.0,0.0,20.0,1.0,3.0,2.0,37.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
25.0,11.0,8157.0,4.0,1.0,4.0,1.0,78.0,2.0,0.0,1.0,24.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
37.0,15.0,7951.0,2.0,4.0,4.0,0.0,36.0,2.0,3.0,3.0,65.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,11.0,9034.0,1.0,3.0,4.0,1.0,14.0,4.0,1.0,2.0,30.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
44.0,22.0,6889.0,4.0,2.0,4.0,2.0,67.0,1.0,0.0,1.0,88.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
49.0,13.0,8775.0,3.0,3.0,4.0,0.0,3.0,1.0,1.0,1.0,41.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
55.0,11.0,7191.0,3.0,3.0,4.0,3.0,72.0,3.0,1.0,1.0,58.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
55.0,45.0,7678.0,3.0,2.0,4.0,0.0,24.0,4.0,0.0,3.0,116.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
56.0,27.0,8661.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0,41.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
54.0,26.0,7867.0,2.0,2.0,3.0,0.0,38.0,3.0,1.0,2.0,65.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
37.0,25.0,5369.0,3.0,4.0,3.0,1.0,36.0,4.0,2.0,1.0,58.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
29.0,8.0,8137.0,2.0,3.0,3.0,1.0,91.0,2.0,0.0,2.0,14.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
59.0,6.0,7130.0,3.0,3.0,4.0,0.0,46.0,2.0,1.0,2.0,57.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
18.0,9.0,7651.0,4.0,4.0,3.0,0.0,14.0,3.0,3.0,1.0,87.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
54.0,26.0,8296.0,4.0,3.0,4.0,0.0,55.0,3.0,3.0,2.0,73.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
57.0,48.0,7197.0,4.0,3.0,4.0,1.0,59.0,1.0,3.0,2.0,69.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
38.0,27.0,6049.0,3.0,3.0,4.0,2.0,24.0,1.0,0.0,2.0,92.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
51.0,13.0,7780.0,2.0,3.0,3.0,0.0,66.0,1.0,1.0,2.0,24.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
52.0,38.0,8249.0,2.0,3.0,3.0,0.0,89.0,3.0,2.0,1.0,89.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
47.0,22.0,5760.0,4.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,75.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46.0,25.0,7703.0,3.0,1.0,4.0,2.0,78.0,3.0,0.0,2.0,84.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
27.0,4.0,8372.0,3.0,3.0,4.0,0.0,95.0,2.0,0.0,1.0,82.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
35.0,19.0,6846.0,3.0,3.0,4.0,3.0,35.0,2.0,4.0,2.0,75.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
39.0,29.0,6735.0,2.0,1.0,4.0,1.0,37.0,1.0,1.0,3.0,102.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
